AREA,SUBAREA,ISBN,TITULO,ED,ANIO,AUTOR,EDITORIAL,STOCK,PVP_S
EDUCACION,CAPACITACIÓN DOCENTE,978-950-892-510-7,LA OMISION IMPOSIBLE EN EDUCACION,1,2016,MONTOYA,LUGAR EDITORIAL,2,54.0
EDUCACION,CAPACITACIÓN DOCENTE,978-84-368-4401-6,MADEMO. MANUAL DE EDUCACION EMOCIONAL PARA DOCENTES,1,2021,MONTOYA,PIRAMIDE,3,66.2
EDUCACION,CAPACITACIÓN DOCENTE,978-987-667-140-8,ESCUELA Y CONECTIVIDAD.,1,2015,MOSCHES,BONUM,7,34.1
EDUCACION,CAPACITACIÓN DOCENTE,978-958-20-1213-7,MANUAL DE ESCRITURA ACADEMICA.,1,2016,MUÑOZ,MAGISTERIO,2,55.0
EDUCACION,CAPACITACIÓN DOCENTE,978-84-368-3936-4,DESARROLLO DE CATEGORIAS CONCEPTUALES EN ESTUDIANTES,1,2018,OJEA,PIRAMIDE,4,90.3
EDUCACION,CAPACITACIÓN DOCENTE,978-987-591-580-0,EDUCACION SEXUAL INTEGRAL PARA FORMADORES.,1,2015,OLIVERA,BRUJAS,2,30.0
EDUCACION,CAPACITACIÓN DOCENTE,978-84-7112-877-5,LA NUEVA AUTORIDAD. FAMILIA - ESCUELA -COMUNIDAD,1,2018,OMER,MORATA,6,94.9
EDUCACION,CAPACITACIÓN DOCENTE,978-84-945028-2-8,CONVIVENCIA ESCOLAR. MANUAL PARA DOCENTES,1,2016,ORTEGA,GRUPO 5,5,60.0
EDUCACION,CAPACITACIÓN DOCENTE,978-84-283-4082-3,TECNOLOGIA EN ENTORNOS EDUCATIVOS,1,2018,ORTIZ,PARANINFO,2,74.3
EDUCACION,CAPACITACIÓN DOCENTE,978-84-277-2469-3,INTERVENCION SOCIOEDUCATIVA EN ADOLESCENTES EN CONFLICTO,1,2018,PALACIOS,NARCEA,4,62.9
EDUCACION,CAPACITACIÓN DOCENTE,978-958-59471-5-3,EDUCACION DEMOCRATICA. LA PROPUESTA DE JOHN DEWEY,1,2016,PAREDES,AULA,6,73.0
EDUCACION,CAPACITACIÓN DOCENTE,978-958-20-1253-3,FAMILIA Y ESCUELA. ORIENTACION Y TUTORIA ESCOLAR,1,2017,PAREJO,MAGISTERIO,1,77.8
EDUCACION,CAPACITACIÓN DOCENTE,978-607-17-2835-7,¿ QUIEN EDUCA A MI HIJO ?,1,2017,PATRICIA MERCADO CAPISTRAN,TRILLAS,4,13.8
EDUCACION,CAPACITACIÓN DOCENTE,978-607-17-3031-2,EDUCACION Y DESARROLLO SUSTENTABLE,1,2017,PAXTIAN,TRILLAS,9,37.8
EDUCACION,CAPACITACIÓN DOCENTE,978-958-763-233-0,EL LENGUAJE EN LAS HUMANIDADES,1,2017,PERDOMO,CORPORACION UNIVERSITARIA MINUTO DE DIOS (UNIMINUTO),8,15.0
EDUCACION,CAPACITACIÓN DOCENTE,978-607-17-2042-9,EL VALOR DE FORMAR CON VALORES.,1,2014,PEREIRA,TRILLAS,3,78.9
EDUCACION,CAPACITACIÓN DOCENTE,978-84-9116-692-4,EDUCACION Y NUEVOS ENTORNOS MEDIATICOS. EL DESAFIO DE LA INNOVACION,1,2017,PEREZ,UOC,5,83.5
EDUCACION,CAPACITACIÓN DOCENTE,978-987-771-004-5,IDEAS Y REFLEXIONES DE GRANDES MAESTROS,1,2018,PITLUK,HOMOSAPIENS,6,64.0
EDUCACION,CAPACITACIÓN DOCENTE,978-84-9980-448-4,TEORIA CRITICA Y PRACTICA...,1,2018,PLANAS,GRAO,2,82.3
EDUCACION,CAPACITACIÓN DOCENTE,978-84-277-2488-4,TALLER DE MAPAS CONCEPTUALES Y MENTALES,1,2018,PONTALTI,NARCEA,1,58.3
EDUCACION,CAPACITACIÓN DOCENTE,978-84-7112-851-5,ENSEÑANZA UNIVERSITARIA. COMO MEJORARLA,1,2017,PORLAN,MORATA,4,94.9
EDUCACION,CAPACITACIÓN DOCENTE,978-84-277-2156-2,UNA FILOSOFIA DE LA EDUCACION POLITICAMENTE INCOMODA,1,2016,PRING,NARCEA,5,61.0
EDUCACION,CAPACITACIÓN DOCENTE,978-84-9987-071-7,EL FRACASO ESCOLAR EN EL ESTADO DE LAS AUTONOMIAS. DEL FRACASO AL EXITO ESCOLAR,1,2012,PUELLES,WOLTERS KLUWER,7,65.1
EDUCACION,CAPACITACIÓN DOCENTE,978-958-792-058-1,LA EDUCACION SOCIAL EN LA ESCUELA: UN FUTURO POR CONSTRUIR,1,2019,QUINTANAL,EDICIONES DE LA U,1,34.3
EDUCACION,CAPACITACIÓN DOCENTE,978-958-648-607-1,EVALUACION DE LOS APRENDIZAJES Y DESARROLLO INSTITUCIONAL.,1R,2013,RAMIREZ,ECOE,14,27.3
EDUCACION,CAPACITACIÓN DOCENTE,978-84-9171-097-4,INNOVACION EDUCATIVA,DL,2017,RAMIREZ,SINTESIS,6,99.5
EDUCACION,CAPACITACIÓN DOCENTE,978-84-368-4320-0,TECNOLOGIAS PARA LA FORMACION DE EDUCADORES EN LA SOCIEDAD DEL CONOCIMIENTO,1,2020,RAPOSO,PIRAMIDE,4,88.4
EDUCACION,CAPACITACIÓN DOCENTE,978-950-808-958-8,ENCRUCIJADAS ENTRE CUIDAR Y EDUCAR,1,2017,REDONDO,HOMOSAPIENS,7,62.9
EDUCACION,CAPACITACIÓN DOCENTE,978-84-368-3353-9,GENERACIONES CONECTADAS. BENEFICIOS EDUCATIVOS DERIVADOS DE LA RELACION ENTRE NI,1,2015,RIVAS,PIRAMIDE,7,15.0
EDUCACION,CAPACITACIÓN DOCENTE,978-84-9735-958-0,CRECER JUGANDO PASO A PASO,1,2017,RIVERO,AMAT,6,41.2
EDUCACION,CAPACITACIÓN DOCENTE,978-958-762-219-5,EDUCACION EN VALORES EN EL AMBITO UNIVERSITARIO.,1,2014,RODRIGUEZ,EDICIONES DE LA U,1,52.6
EDUCACION,CAPACITACIÓN DOCENTE,978-84-368-3262-4,ENSEÑAR A APRENDER,1,2014,RODRIGUEZ,PIRAMIDE,3,70.0
EDUCACION,CAPACITACIÓN DOCENTE,978-84-368-4244-9,FORMACION PERMANENTE DEL PROFESORADO,1,2020,RODRIGUEZ,PIRAMIDE,8,82.9
EDUCACION,CAPACITACIÓN DOCENTE,978-84-9921-946-2,MAPAS CONCEPTUALES. HERRAMIENTAS PARA EL AULA,1,2018,RODRIGUEZ,OCTAEDRO,1,115.8
EDUCACION,CAPACITACIÓN DOCENTE,978-958-762-110-5,"ACOSO ESCOLAR, TERROR EN LAS AULAS. COMO ABORDAR EL ACOSO ESCOLAR",1,2013,ROLDAN,EDICIONES DE LA U,2,59.3
EDUCACION,CAPACITACIÓN DOCENTE,978-84-9078-765-6,MATEMATICAS. II,DL,2016,RUIZ,EDITEX,4,130.0
EDUCACION,CAPACITACIÓN DOCENTE,978-84-362-7377-9,SOCIEDAD DIGITAL TECNOLOGIA Y EDUCACION,1,2018,SACRISTAN,UNED,4,138.3
EDUCACION,CAPACITACIÓN DOCENTE,978-84-9171-215-2,INICIACION A LA INVESTIGACION Y LA INNOVACION EN EDUCACION MATEMATICA,DL,2018,SAENZ,SINTESIS,3,101.2
EDUCACION,CAPACITACIÓN DOCENTE,978-607-17-2320-8,PRINCIPIOS RECTORES DE LA EDUCACION,1,2015,SALAZAR,TRILLAS,6,31.6
EDUCACION,CAPACITACIÓN DOCENTE,978-84-9078-772-4,AMBITO CIENTIFICO Y MATEMATICO I,DL,2016,SANCHEZ,EDITEX,7,120.0
EDUCACION,CAPACITACIÓN DOCENTE,978-84-9078-605-5,AMBITO CIENTIFICO Y MATEMATICO II. PROGRAMA DE MEJORA DEL APRENDIZAJE,DL,2016,SANCHEZ,EDITEX,3,100.0
EDUCACION,CAPACITACIÓN DOCENTE,978-958-5434-18-9,FORMACION DOCENTE EN LA UNIVERSIDAD: UNA ANALITICA DESCRIPTIVA,1,2017,SANCHEZ,UNIV. DISTRITAL FRANCISCO JOSE DE CALDAS,1,41.2
EDUCACION,CAPACITACIÓN DOCENTE,978-84-362-7382-3,LA INCLUSION EDUCATIVA COMO PROCESO EN CONTEXTOS SOCIOEDUCATIVOS,1,2018,SANCHEZ,UNED,6,73.2
EDUCACION,CAPACITACIÓN DOCENTE,978-84-9077-432-8,TECNOLOGIAS DE LA COMUNICACION Y LA INFORMACION APLICADA A LA EDUCACION,DL,2016,SANCHEZ,SINTESIS,5,69.0
EDUCACION,CAPACITACIÓN DOCENTE,978-84-9980-755-3,LA CIENCIA QUE NO SE APRENDE EN LA RED,1,2017,SANTACANA,GRAO,3,69.8
EDUCACION,CAPACITACIÓN DOCENTE,978-84-277-2680-2,LA TRANSFERENCIA DE CONOCIMIENTO EN EDUCACION. UN DESAFIO ESTRATEGICO,1,2020,SANTOS,NARCEA,1,75.6
EDUCACION,CAPACITACIÓN DOCENTE,978-950-892-542-8,LA ESCUELA Y SUS ESCENAS INCOMODAS,1,2017,SATULOVSKY,LUGAR EDITORIAL,2,49.2
EDUCACION,CAPACITACIÓN DOCENTE,978-987-538-239-8,TUTORIAS: UN MODELO PARA ARMAR Y DESARMAR. LA TUTORIA EN LOS PRIMEROS AÑOS.,2R,2016,SATULOVSKY,EDICIONES NOVEDADES EDUCATIVAS,1,66.0
EDUCACION,CAPACITACIÓN DOCENTE,978-958-762-289-8,EL AULA DE CONVIVIENCIA. MATERIALES EDUCATIVOS PARA SU FUNCIONAMIENTO,2,2015,SEGURA,EDICIONES DE LA U,6,15.0
EDUCACION,CAPACITACIÓN DOCENTE,978-84-7827-364-5,PNL PARA DOCENTES. MEJORA TU CONOCIMIENTO Y TUS RELACIONES,7R,2016,SERRAT,GRAO,2,68.0
EDUCACION,CAPACITACIÓN DOCENTE,978-968-24-7276-3,PUERICULTURA. DE ACUERDO CON LOS PROGRAMAS DE ENSEÑANZA NORMAL.,1R,2016,SOLA,TRILLAS,11,59.0
EDUCACION,CAPACITACIÓN DOCENTE,978-84-7133-827-3,¿QUE ES LA EDUCACION?,1,2017,SOLER,LA MURALLA,2,44.5
EDUCACION,CAPACITACIÓN DOCENTE,978-84-368-4489-4,"INNOVACION, FORMACION Y TRANSFORMACION EN LA PRACTICA DOCENTE",1,2021,SOLIS,PIRAMIDE,5,110.4
EDUCACION,CAPACITACIÓN DOCENTE,978-84-277-2036-7,"NEUROCIENCIA EDUCATIVA. MENTE, CEREBRO Y EDUCACION",2,2017,SOUSA,NARCEA,1,77.8
EDUCACION,CAPACITACIÓN DOCENTE,978-958-5402-05-8,HACIA UN EDUCADOR IDEAL,1,2017,SUAREZ,EDICIONES AURORA,5,17.2
EDUCACION,CAPACITACIÓN DOCENTE,978-84-9969-614-0,MODELACION – GRAFICACION PARA LA MATEMATICA ESCOLAR,1,2014,SUAREZ,DIAZ DE SANTOS,2,25.6
EDUCACION,CAPACITACIÓN DOCENTE,978-84-9171-087-5,EVALUACION DE LA COMPETENCIA DIGITAL DOCENTE,DL,2017,SUMOZAS,SINTESIS,5,99.5
EDUCACION,CAPACITACIÓN DOCENTE,978-958-759-180-4,MULTIMODALIDAD. MULTIPLES LENGUAJES EMPLEADOS EN LA ENSEÑANZA DE LAS CIEN,1,2018,TAMAYO,UNIV. DE CALDAS,3,40.0
EDUCACION,CAPACITACIÓN DOCENTE,978-987-591-747-7,ENSEÑANZA Y APRENDIZAJE DE LA HISTORIA CONTEMPORANEA Y RECIENTE.EXPERIENCIAS PED,1,2016,TENAGLIA,BRUJAS,7,12.0
EDUCACION,CAPACITACIÓN DOCENTE,978-84-7112-821-8,POLITICAS EDUCATIVAS Y CONSTRUCCION DE PERSONALIDADES NEOLIBERALES Y NEOCOLONIAL,1,2017,TORRES,MORATA,4,96.0
EDUCACION,CAPACITACIÓN DOCENTE,978-84-8408-941-4,REPENSAR LAS IDEAS DOMINANTES EN EDUCACION,1,2017,TOURIÑAN,ANDAVIRA,7,72.0
EDUCACION,CAPACITACIÓN DOCENTE,978-84-9921-843-4,"PENSAR CON EL CORAZON, SENTIR CON LA MENTE. RECURSOS DIDACTICOS DE EDUCACION",1,2016,TRAVESET,OCTAEDRO,1,78.0
EDUCACION,CAPACITACIÓN DOCENTE,978-987-538-350-0,ENSEÑAR A ESTUDIAR A NIÑOS Y ADOLESCENTES.,1R,2015,TRESCA,EDICIONES NOVEDADES EDUCATIVAS,1,44.0
EDUCACION,CAPACITACIÓN DOCENTE,978-958-8972-58-9,INTEGRACION DE LAS TIC COMO APOYO AL DESARROLLO DE HABILIDADES ESPACIALES,1,2016,TRISTANCHO,UNIV. DISTRITAL FRANCISCO JOSE DE CALDAS,4,43.0
EDUCACION,CAPACITACIÓN DOCENTE,978-607-17-0741-3,LA FUNCION DEL ORIENTADOR,1R,2014,TYLER,TRILLAS,1,25.0
EDUCACION,CAPACITACIÓN DOCENTE,978-84-7112-916-1,LA HUELLA DE LA DESESPERANZA. ESTRATEGIAS DE PREVENCION,1,2019,URRA,MORATA,7,94.9
EDUCACION,CAPACITACIÓN DOCENTE,978-84-277-2711-3,EL PLAN DE CONVIVENCIA DEL CENTRO EDUCATIVO,1,2020,URUÑUELA,NARCEA,6,62.7
EDUCACION,CAPACITACIÓN DOCENTE,978-84-277-2466-2,LA METODOLOGIA DEL APRENDIZAJE-SERVICIO,1,2018,URUÑUELA,NARCEA,5,46.9
EDUCACION,CAPACITACIÓN DOCENTE,978-84-277-2138-8,TRABAJAR LA CONVIVENCIA EN LOS CENTROS EDUCATIVOS,2,2016,URUÑUELA,NARCEA,2,67.0
EDUCACION,CAPACITACIÓN DOCENTE,978-84-277-2085-5,EL ABC Y D DE LA FORMACION DOCENTE.,1,2015,VAILLANT,NARCEA,8,60.8
EDUCACION,CAPACITACIÓN DOCENTE,978-84-277-2194-4,LA CUESTION DOCENTE A DEBATE. NUEVAS PERSPECTIVAS,1,2016,VALLE,NARCEA,7,67.0
EDUCACION,CAPACITACIÓN DOCENTE,978-607-707-333-8,COLECCION EDUCACION EMOCIONAL 4 TOMOS . EDUCACION EMOCIONAL EN,1,2013,VARIOS,ALFAOMEGA,1,160.5
EDUCACION,CAPACITACIÓN DOCENTE,978-987-538-117-9,"EVALUAR DESDE EL COMIENZO. LOS APRENDIZAJES, LAS PROPUESTAS , LA INSTITUCION.",2R,2016,VARIOS,EDICIONES NOVEDADES EDUCATIVAS,5,39.0
EDUCACION,CAPACITACIÓN DOCENTE,978-84-9078-757-1,MATEMATICAS,DL,2016,VARIOS,EDITEX,4,128.0
EDUCACION,CAPACITACIÓN DOCENTE,978-84-277-2100-5,DISPOSITIVOS DIGITALES MOVILES EN EDUCACION (EN PAPEL),1,2015,VAZQUEZ,NARCEA,4,70.0
EDUCACION,CAPACITACIÓN DOCENTE,978-84-7112-900-0,RECONOCIMIENTO Y BIEN COMUN EN EDUCACION,1,2018,VAZQUEZ,MORATA,4,105.2
EDUCACION,CAPACITACIÓN DOCENTE,978-950-892-531-2,LOS BUENOS DOCENTES,1,2017,VEGA,LUGAR EDITORIAL,6,81.2
EDUCACION,CAPACITACIÓN DOCENTE,978-607-522-948-5,COMUNICATE!,14,2017,VERDERBER,CENGAGE LEARNING,9,145.2
EDUCACION,CAPACITACIÓN DOCENTE,978-987-3607-94-3,ENSEÑANZA Y PENSAMIENTO,1,2015,VICENS,DISEÑO,3,54.1
EDUCACION,CAPACITACIÓN DOCENTE,978-84-9921-867-0,EXPERIENCIAS INTERACTIVAS CON REALIDAD AUMENTADA EN LAS AULAS,1,2016,VILLALUSTRE,OCTAEDRO,2,80.0
EDUCACION,CAPACITACIÓN DOCENTE,978-84-277-2077-0,COMPETENCIAS GENERICAS EN EDUCACION SUPERIOR.,1,2015,VILLARDON,NARCEA,3,65.2
EDUCACION,CAPACITACIÓN DOCENTE,978-987-538-565-8,EXPERIENCIAS PSICOANALITICAS EN LA ACTUALIDAD SOCIOCULTURAL,1,2018,VIÑAR,EDICIONES NOVEDADES EDUCATIVAS,3,74.3
EDUCACION,CAPACITACIÓN DOCENTE,978-987-572-196-4,¿QUIEN FRACASA EN LA ESCUELA?,1,2016,VOGLIOTTI,JORGE SARMIENTO,2,69.0
EDUCACION,CAPACITACIÓN DOCENTE,978-987-572-089-3,FRACASO ESCOLAR,1,2016,VOGLIOTTI,JORGE SARMIENTO,3,58.0
EDUCACION,CAPACITACIÓN DOCENTE,978-84-277-2423-5,MI PRIMER AÑO COMO DOCENTE,1,2018,WHITAKER,NARCEA,6,12.0
EDUCACION,CAPACITACIÓN DOCENTE,978-84-277-2382-5,INVESTIGAR EN EDUCACION. CONCEPTOS BASICOS Y METODOLOGIA PARA DESARROLLAR PROYEC,1,2018,WOOD,NARCEA,1,74.3
EDUCACION,CAPACITACIÓN DOCENTE,978-84-9077-442-7,EDUCACION SOCIAL Y ALFABETIZACION LECTORA,DL,2016,YUBERO,SINTESIS,2,85.0
EDUCACION,CAPACITACIÓN DOCENTE,978-84-277-2922-3,LECTURA Y ACOSO ESCOLAR,1,2022,YUBERO,NARCEA,3,73.8
EDUCACION,CAPACITACIÓN DOCENTE,978-84-277-1399-4,COMPETENCIAS DOCENTES DEL PROFESORADO UNIVERSITARIO. CALIDAD Y DESARROLLO PROFES,4,2017,ZABALZA,NARCEA,3,75.6
EDUCACION,CAPACITACIÓN DOCENTE,978-84-277-2653-6,GENERACION Z. LA GENERACION CON DERECHOS COMO EDUCAR PARA LLEGAR A SUS MENTES Y,1,2019,ZARRA,NARCEA,10,56.0
EDUCACION,DIDACTICA,978-607-05-0552-2,EDUCAR EN LA ERA DIGITAL SIN PERDER LO ESENCIAL.,1,2015,ABUD,LIMUSA,11,27.0
EDUCACION,DIDACTICA,978-84-7112-831-7,DISEÑO UNIVERSAL PARA EL APRENDIZAJE. EDUCACION PARA TODOS Y PRACTICAS,1,2016,ALBA,MORATA,1,69.0
EDUCACION,DIDACTICA,978-958-20-1279-3,CIUDADANIA. GUIA TEORICA-PRACTICA PARA ACOMPAÑAR LA LABOR DEL PROFESOR EN LA PRE,1,2017,ALDANA,MAGISTERIO,3,40.0
EDUCACION,DIDACTICA,933SCO130,GRAMATICA ESTRUCTURAL Y TRANSFORMACIONAL,1,2000,ALVARADO,SAN MARCOS,1,15.0
EDUCACION,DIDACTICA,978-612-302-839-8,DIFICULTADES EN EL PROCESO E-A-E DE LA MATEMATICA,1,2012,AMAYA,SAN MARCOS,1,20.3
EDUCACION,DIDACTICA,978-84-9171-095-0,LA EDUCACION BILINGUE DESDE UNA VISION INTEGRADORA,DL,2017,AMOR,SINTESIS,7,99.5
EDUCACION,DIDACTICA,978-84-17526-18-4,LA FORMACION Y EL DESARROLLO PROFESIONAL EN LA EDUCACION Y ATENCION DE LA PRIMER,1,2018,ANCHETA,DELTA,2,66.8
EDUCACION,DIDACTICA,978-987-1007-52-3,¿QUE ES EL PROYECTO 12 DIAZ / 12 MINUTOS?,2R,2007,ANTUNES,SB,2,27.0
EDUCACION,DIDACTICA,978-612-47780-4-9,ESTRATEGIAS DIDACTICAS DE COMPRENSION LECTORA PARA LA VIDA,2,2018,AURIS,EDICIONES AURISEDUCA,27,19.8
EDUCACION,DIDACTICA,978-987-1984-48-0,TIC: COMO DISEÑAR UN AMBIENTE EDUCATIVO Y TECNOLOGICO,1,2016,AVALOS,SB,1,52.0
EDUCACION,DIDACTICA,978-950-808-901-4,METODOLOGIA DE LA ENSEÑANZA Y EL APRENDIZAJE DE LA GEOMETRIA EN EL NIVEL PRIMARI,1,2016,BALLATORE,HOMOSAPIENS,3,47.0
EDUCACION,DIDACTICA,978-84-9180-151-1,LA ENSEÑANZA DEL LENGUAJE EN LA ESCUELA. LENGUAJE ORAL LECTURA Y ESCRITURA,1,2018,BARRACHINA,UOC,5,78.9
EDUCACION,DIDACTICA,978-987-591-285-4,ENSEÑAR Y APRENDER SIN ESTRES. TECNICAS DE DINAMICA DE GRUPO IMPLICANCIA,2,2016,BARRALE,BRUJAS,2,45.0
EDUCACION,DIDACTICA,978-84-1324-013-8,EDUCACION EN SEXUALIDAD E IGUALDAD. DISCURSOS Y ESTRATEGIAS PARA LA FORMACION DE,1,2019,BEJARANO,DYKINSON,2,85.6
EDUCACION,DIDACTICA,978-987-591-838-2,ENSEÑANZA Y APRENDIZAJE DEL ARTE. NIVEL INICIAL Y PRIMARIO,1,2017,BERGERO,BRUJAS,1,94.9
EDUCACION,DIDACTICA,978-84-277-2551-5,EDUCAR SIN MANIPULAR,1,2019,BERNARDO,NARCEA,16,66.3
EDUCACION,DIDACTICA,978-84-277-2098-5,MOTIVAR PARA EDUCAR. IDEAS PARA EDUCADORES: DOCENTES Y FAMILIAS,1,2015,BERNARDOS,NARCEA,7,18.0
EDUCACION,DIDACTICA,978-607-448-247-8,COMO PROPICIAR EL TALENTO Y LA CREATIVIDAD EN LA ESCUELA.,3R,2016,BETANCOURT,MANUAL MODERNO,3,86.0
EDUCACION,DIDACTICA,978-84-277-2215-6,APRENDIZAJE INTEGRADO,1,2016,BLACKSIEHILDS,NARCEA,7,90.0
EDUCACION,DIDACTICA,978-987-538-461-3,DIDACTICA DEL NIVEL INICIAL EN CLAVE PEDAGOGICA,2R,2016,BRAILOVSKY,EDICIONES NOVEDADES EDUCATIVAS,2,71.0
EDUCACION,DIDACTICA,978-987-538-433-0,EL JUEGO EN LA ENSEÑANZA DE LA MATEMATICA. ACTIVIDADES PARA LOS EJES,1,2015,BRINNITZER,EDICIONES NOVEDADES EDUCATIVAS,1,72.1
EDUCACION,DIDACTICA,978-987-538-559-7,JUEGOTECAS. ESPACIOS PARA CREAR Y PROMOVER,1,2018,BRINNITZER,EDICIONES NOVEDADES EDUCATIVAS,5,77.8
EDUCACION,DIDACTICA,978-950-892-534-3,OTRAS POLEMICAS CIENTIFICAS EN LA FORMACION DOCENTE,1,2017,CABALLERO,LUGAR EDITORIAL,6,57.2
EDUCACION,DIDACTICA,978-987-538-459-0,BULLYING Y CRIMINALIZACION DE LA INFANCIA. COMO INTERVENIR DESDE UN ENFOQUE DE D,2R,2017,CAMPELO,EDICIONES NOVEDADES EDUCATIVAS,2,66.3
EDUCACION,DIDACTICA,978-607-17-1799-3,ENSEÑAME A APRENDER.,1R,2016,CANTU,TRILLAS,2,64.0
EDUCACION,DIDACTICA,978-987-667-061-6,INTEGRANDO LA NEUROEDUCACION AL AULA.,3,2017,CARMINATI,BONUM,1,46.7
EDUCACION,DIDACTICA,978-84-9171-159-9,DIDACTICA DE LA ARGUMENTACION EN EL COMENTARIO DE TEXTOS,DL,2018,CARO,SINTESIS,3,90.3
EDUCACION,DIDACTICA,978-84-17219-68-0,DOCENCIA UNIVERSITARIA E INNOVACION.,1,2018,CARRASCO,OCTAEDRO,1,109.7
EDUCACION,DIDACTICA,978-958-762-634-6,MOTIVAR PARA EDUCAR. IDEAS PARA EDUCADORES: DOCENTES Y FAMILIAS,1,2017,CARRASCO,EDICIONES DE LA U,12,15.0
EDUCACION,DIDACTICA,978-84-277-2136-4,AGENDA DE TRABAJO DEL ORIENTADOR,1,2016,CARRERA,NARCEA,1,66.0
EDUCACION,DIDACTICA,978-958-778-174-8,DIDACTICA GENERAL EN LA EDUCACION SECUNDARIA,1,2016,CARRETTE,ALFAOMEGA,6,48.0
EDUCACION,DIDACTICA,978-84-15212-74-4,INTRODUCCION A LA PEDAGOGIA TERAPEUTICA,1,2015,CASAJUS,HORSORI,8,66.8
EDUCACION,DIDACTICA,978-84-9987-176-9,EDUCACION INCLUSIVA: UN MODELO DE FUTURO,2,2016,CASANOVA,WOLTERS KLUWER,5,94.0
EDUCACION,DIDACTICA,978-987-9191-65-1,ENSEÑAR Y APRENDER A LEER.,6R,2017,CASTEDO,EDICIONES NOVEDADES EDUCATIVAS,5,51.5
EDUCACION,DIDACTICA,978-84-313-3416-1,COMO EDUCAR AL NIÑO PARA SU FUTURA ADOLESCENCIA,1,2019,CASTILLO,EUNSA,3,50.9
EDUCACION,DIDACTICA,978-84-9077-389-5,DIDACTICA DE LA EDUCACION INFANTIL,DL,2016,CASTRO,SINTESIS,1,106.0
EDUCACION,DIDACTICA,978-987-538-214-5,MATEMATICA PARA LOS MAS CHICOS.,2R,2016,CASTRO,EDICIONES NOVEDADES EDUCATIVAS,8,47.0
EDUCACION,DIDACTICA,978-607-17-2254-6,TIPS EFECTIVOS PARA LA LECTURA VELOZ,1,2015,CHAMBERS,TRILLAS,2,24.0
EDUCACION,DIDACTICA,978-958-648-838-9,ALFABETIZACION ACADEMICA Y LECTURA INFERENCIAL.,1,2013,CISNEROS,ECOE,3,70.8
EDUCACION,DIDACTICA,978-84-277-2431-0,LA CREATIVIDAD COMO PROCESO PARTICIPATIVO Y DISTRIBUIDO,1,2018,CLAPP,NARCEA,5,78.9
EDUCACION,DIDACTICA,978-84-7827-156-6,EL CONSTRUCTIVISMO EN EL AULA,23R,2015,COLL,GRAO,2,77.6
EDUCACION,DIDACTICA,978-84-7112-625-2,INVESTIGAR LA EXPERIENCIA EDUCATIVA.,2,2013,CONTRERAS,MORATA,2,79.4
EDUCACION,DIDACTICA,978-84-277-2481-5,LA ESCRITURA ACADEMICA,1,2018,CORTE,NARCEA,1,72.0
EDUCACION,DIDACTICA,978-84-9077-463-2,ENTORNOS HUMANOS DIGITALIZADOS. EXPERIENCIAS TIC EN ESCENARIOS EDUCATIVOS,DL,2017,COZAR,SINTESIS,1,91.5
EDUCACION,DIDACTICA,978-84-330-3031-3,LA ENSEÑANZA BASADA EN EL APEGO. CREAR UN AULA TRIBAL,1,2019,COZOLINO,DESCLE DE BROUWER,1,88.9
EDUCACION,DIDACTICA,978-84-7197-890-5,EDUCACION EMOCIONAL. PROGRAMA DE ACTIVIDADES PARA EDUCACION SECUNDARIA,2R,2012,CUADRADO,WOLTERS KLUWER,5,45.4
EDUCACION,DIDACTICA,978-607-05-0092-3,LA CREATIVIDAD Y EL APRENDIZAJE. COMO LOGRAR UNA ENSEÑANZA CREATIVA.,1,2014,DABDOUB,LIMUSA,1,12.0
EDUCACION,DIDACTICA,978-84-9171-394-4,NUEVOS MODOS DE LECTURA EN LA ERA DIGITAL,DL,2019,DE AMO,SINTESIS,2,84.6
EDUCACION,DIDACTICA,978-987-538-563-4,APRENDER A PENSAR. LA PRACTICA DE LA FILOSOFIA EN LA ESCUELA,1,2018,DE PUIG,EDICIONES NOVEDADES EDUCATIVAS,1,77.8
EDUCACION,DIDACTICA,978-958-20-1189-5,LA CALIDAD DE LA EDUCACION BAJO LA LUPA,1,2015,DE ZUBIRIA,MAGISTERIO,3,46.8
EDUCACION,DIDACTICA,978-958-20-1207-6,APRENDIZAJE COLABORATIVO. TEORIA Y PRACTICA,1,2015,DELGADO,MAGISTERIO,1,52.0
EDUCACION,DIDACTICA,978-950-808-496-5,DIDACTICA DE LAS CIENCIAS DEL LENGUAJE. ENSEÑAR CIENCIAS DEL LENGUAJE.,5R,2016,DESINANO,HOMOSAPIENS,1,69.0
EDUCACION,DIDACTICA,978-987-538-424-8,ESTRUCTURAS DIDACTICAS PARA CIENCIAS NATURALES,1R,2016,DIAZ,EDICIONES NOVEDADES EDUCATIVAS,2,52.0
EDUCACION,DIDACTICA,978-84-277-2641-3,UN PERRO EN MI ESCUELA. NUESTRAS AVENTURAS CON DOODLES,1,2019,DRABBLE,NARCEA,4,52.4
EDUCACION,DIDACTICA,978-84-277-2050-3,APRENSEÑAR.,1,2014,DURAN,NARCEA,4,35.2
EDUCACION,DIDACTICA,978-84-277-2438-9,EDUCACION IMAGINATIVA,1,2018,EGAN,NARCEA,8,65.2
EDUCACION,DIDACTICA,978-9972-46-707-3,UN ENSAYO DE ESCUELA NUEVA EN EL PERU,1,2022,ENCINAS,UNIV. SAN MARCOS,14,53.3
